1111111111 
0000000001 
0000100001 
1111110111 
0110011111 
1100001011 
0010111011 
0000110011 
0111110111 
0000100011 
0000010001 
1000000101 
1010110111 
0111110111 
1001001101 
1111110111 
1101010011 
0000011011 
0001000101 
1101111111 
0001100011 
1001100111 
0000100001 
1011001001 
1110110111 
1110101011 
1111110111 
1110101111 
0111101101 
1110110001 
0000100111 
1000100001 
0111000011 
1110111101 
0100011001 
0110101101 
1011101011 
1011100001 
0100000011 
1000110011 
1100011011 
1010101111 
1110010111 
1000001001 
1010000011 
1110001001 
0111101011 
1000111011 
0001010011 
1011110111 
1100111111 
0110111001 
0111101101 
0101011101 
1001001111 
0110111111 
0111100111 
0011110001 
1011101111 
1100000111 
1110001011 
0011101111 
1110001011 
1000111101 
1010000011 
0001001101 
1110111001 
1011101011 
0110000001 
1111110101 
0110001001 
0001011111 
0011100001 
1100100011 
1000101001 
1001110011 
1100000011 
1110110111 
0100001011 
1101001101 
1100010001 
1000110111 
0000011011 
0010100001 
1010001101 
1011010011 
1010110101 
1010000011 
1011111001 
0001000111 
1001010011 
0101111101 
1100101011 
1110101101 
1010100111 
1011001101 
1111111001 
1101010011 
1010100101 
1110010011 
